Name,Link,Default Branch,SHA,Stargazers Count,Forks Count,Date
NightscoutFoundation/xDrip,https://github.com/NightscoutFoundation/xDrip,master,bc6104b8ab4ac855fe4223cef08a46109b276d2b,945,943,29/06/2022 15:02:43
super30admin/Two-Pointers-2,https://github.com/super30admin/Two-Pointers-2,master,1eaabfaac4217bb93c60d0542a5583572438f560,0,945,29/06/2022 15:01:50
confluentinc/ksql,https://github.com/confluentinc/ksql,master,b41882c7a72b0bf116765ad2a82473a7e6bda815,5048,948,29/06/2022 15:02:43
amitshekhariitbhu/Fast-Android-Networking,https://github.com/amitshekhariitbhu/Fast-Android-Networking,master,2a25e7721928247d5d632452f426e23ce6f2197b,5412,948,29/06/2022 15:02:43
fossasia/phimpme-android,https://github.com/fossasia/phimpme-android,development,60acbd2e5691d3d2f794b86e1277bfedab481035,2513,949,29/06/2022 15:02:43
apache/phoenix,https://github.com/apache/phoenix,master,438661ecec5c681d0c24ffbe78e97e1f6549b7d2,936,950,29/06/2022 15:02:43
201206030/novel,https://github.com/201206030/novel,master,76677ea8b81f96154495d9360731f276b7352b11,3066,951,29/06/2022 15:02:43
jacoco/jacoco,https://github.com/jacoco/jacoco,master,af337538d57f900be7e94c30b6c162fb8606e5f6,3276,953,29/06/2022 15:02:43
LaunchCodeEducation/junit-studio-lc101,https://github.com/LaunchCodeEducation/junit-studio-lc101,master,71efa5ca7a4dab84db7eb6efc427231044e372c5,0,955,29/06/2022 15:00:39
languagetool-org/languagetool,https://github.com/languagetool-org/languagetool,master,5279e2e76a70fe186e2499e19b103140e6a3c42e,6725,957,29/06/2022 15:02:43
jeremylong/DependencyCheck,https://github.com/jeremylong/DependencyCheck,main,3cd149aa7cadc5be1243ef3400729fb2fe3fc594,4197,958,29/06/2022 15:02:43
mkyong/spring3-mvc-maven-xml-hello-world,https://github.com/mkyong/spring3-mvc-maven-xml-hello-world,master,bda3ebc5d3564964d72d4748db33fc3088d6de54,40,958,29/06/2022 15:02:53
apache/mahout,https://github.com/apache/mahout,trunk,6588ded691b68b9cd1d21b9b1ef1fa0c9bff4191,2001,959,29/06/2022 15:02:43
camunda-consulting/camunda-7-code-examples,https://github.com/camunda-consulting/camunda-7-code-examples,master,de0a49c8aea5945678a31409d2faa96bcdd4ac57,515,959,29/06/2022 15:02:43
super30admin/DP-2,https://github.com/super30admin/DP-2,master,fff843dbe0da3bd38bfb1daa11bd955c3fb8fe21,1,974,29/06/2022 15:00:39
bcgit/bc-java,https://github.com/bcgit/bc-java,master,e35d174507381976bd75fc9b44c832ce3b66bf1d,1703,974,29/06/2022 15:02:43
niuxdexiaobai/Meizhi,https://github.com/niuxdexiaobai/Meizhi,master,bd9059849c7381c04b7c893b966ece35a39626cc,16,988,29/06/2022 14:59:40
jpush/aurora-imui,https://github.com/jpush/aurora-imui,master,fb74b79288d38b8817ca24abced7bb4bc9b18c4b,5566,989,29/06/2022 14:59:40
super30admin/Array-2,https://github.com/super30admin/Array-2,master,febece769198fd9409b02e1f999074172dea5d3f,0,990,29/06/2022 15:00:39
mercyblitz/segmentfault-lessons,https://github.com/mercyblitz/segmentfault-lessons,master,c67450acb62a086b7c1276c7f66ab7698427f9d9,1429,991,29/06/2022 14:59:40
smeise/Sunshine,https://github.com/smeise/Sunshine,1.01-hello-world,807b568f785ffa9e147103ec503c8ffb92fab5ca,6,993,29/06/2022 14:59:40
confluentinc/schema-registry,https://github.com/confluentinc/schema-registry,master,91e8a215f54f1e3e66be91db5f02789139dde648,1762,993,29/06/2022 14:59:40
super30admin/Two-Pointers-1,https://github.com/super30admin/Two-Pointers-1,master,eb822d590732487b579e1a3d59dd3b533f5a091c,1,994,29/06/2022 15:00:39
youlookwhat/DesignPattern,https://github.com/youlookwhat/DesignPattern,master,4ed3ce8d989f5efa8f77f9f4c246507b1c104075,3155,998,29/06/2022 14:59:40
LaunchCodeEducation/cheese-mvc-persistent,https://github.com/LaunchCodeEducation/cheese-mvc-persistent,master,67bd5af6f9c820749f606f188462ece07aaf2942,1,999,29/06/2022 14:59:40
HenrikDA/blynk-server,https://github.com/HenrikDA/blynk-server,master,fb886d23017a66b3a145f4bdf377601a7b605ed5,11,1003,29/06/2022 14:59:40
next-step/java-baseball-precourse,https://github.com/next-step/java-baseball-precourse,master,b7c122d42a7f214faa143a46a1c118e79214fc26,28,1003,29/06/2022 15:01:58
SpringCloud/spring-cloud-code,https://github.com/SpringCloud/spring-cloud-code,master,bca58f0b8069d9afa71bc18621cf825cb941d67f,1867,1004,29/06/2022 14:59:40
k0shk0sh/FastHub,https://github.com/k0shk0sh/FastHub,development,fb7053da2079b624d6129ef81370a9d5774bcb9a,5620,1009,29/06/2022 14:59:40
Tencent/GT,https://github.com/Tencent/GT,master,6e115aa7927441a7348f747b1316d5f4c4b4241a,4288,1015,29/06/2022 14:59:40
jiangqqlmj/FastDev4Android,https://github.com/jiangqqlmj/FastDev4Android,master,cf220e5265de08214e56a947d47e4871aeda8c14,2842,1016,29/06/2022 14:59:40
magnayn/Hudson-GIT-plugin,https://github.com/magnayn/Hudson-GIT-plugin,master,7d462448e9919ab438c0a47ed4cf294358e1b55e,52,1019,29/06/2022 14:59:40
castorflex/SmoothProgressBar,https://github.com/castorflex/SmoothProgressBar,master,c620eacc77d55d7039dc13c8fb29cfedb9cf09c3,4428,1021,29/06/2022 14:59:40
LandmarkTechnology/maven-enterprise-application,https://github.com/LandmarkTechnology/maven-enterprise-application,master,300dded738592b8a7a59eb6df40ae7eeb4d0ce0e,0,1022,29/06/2022 15:00:45
se-edu/addressbook-level25,https://github.com/se-edu/addressbook-level25,master,841298aa618dbffe710469639ed922c27752cd36,11,1023,29/06/2022 14:59:40
confluentinc/kafka-streams-examples,https://github.com/confluentinc/kafka-streams-examples,7.1.1-post,919410427ff8fff3bd8ffa98ac3ab7ae23d5e6ae,1999,1024,29/06/2022 14:59:40
microservices-patterns/ftgo-application,https://github.com/microservices-patterns/ftgo-application,master,cac2b209fa91c9908b38cef408c9efb38614a253,2581,1024,29/06/2022 14:59:40
Baeldung/spring-security-registration,https://github.com/Baeldung/spring-security-registration,master,e5c320118e46fe60c9ab96ce8e51827dd35a82d9,1364,1026,29/06/2022 14:59:40
apache/fineract,https://github.com/apache/fineract,develop,63a3f56dd1a5f6d5f6e6a19a87f66377d34c2b6b,746,1026,29/06/2022 15:00:42
super30admin/Array-1,https://github.com/super30admin/Array-1,master,e5a530ee762adcba267172e2e34ac13069930942,1,1027,29/06/2022 15:00:39
DesignativeDave/androrat,https://github.com/DesignativeDave/androrat,master,df30f108bb53a76d55ee4cee33877aef798c9549,1218,1033,29/06/2022 14:59:40
spring-projects/spring-session,https://github.com/spring-projects/spring-session,main,58813e9d5a1c77a4416df9033343f55b9b57db7a,1722,1034,29/06/2022 14:59:40
yipianfengye/android-zxingLibrary,https://github.com/yipianfengye/android-zxingLibrary,master,fe7b868f8d232031ddcd099c8fc79a562a758bd2,4930,1038,29/06/2022 15:00:42
jeasonlzy/ImagePicker,https://github.com/jeasonlzy/ImagePicker,master,f7cad47b259b89bb109905e2498c228bf9c35041,4247,1039,29/06/2022 14:59:40
udacity/Android_Me,https://github.com/udacity/Android_Me,master,2c7c1a01b56eb020b761b9b91b9497a221d31947,264,1040,29/06/2022 14:59:40
thinkaurelius/titan,https://github.com/thinkaurelius/titan,titan10,ee226e52415b8bf43b700afac75fa5b9767993a5,5191,1040,29/06/2022 14:59:40
guoguibing/librec,https://github.com/guoguibing/librec,3.0.0,bb5efc44776ee2e9d2b2e7d7dfd69bf9beb991af,3099,1042,29/06/2022 14:59:37
huanzi-qch/base-admin,https://github.com/huanzi-qch/base-admin,master,e865e9fc770523b2835aefdb7a90b1c258a221f0,2135,1042,29/06/2022 14:59:40
crazycodeboy/react-native-splash-screen,https://github.com/crazycodeboy/react-native-splash-screen,master,b47197626804a742b8569cad50d5e0ed92fc765c,5215,1042,29/06/2022 14:59:40
sshahine/JFoenix,https://github.com/sshahine/JFoenix,master,a1be87d91d578e7799bc308b3b1bbe1d742a020d,5930,1047,29/06/2022 14:59:37
white-cat/ThinkAndroid,https://github.com/white-cat/ThinkAndroid,master,a4b38d6d6173cf88476507d2f7d21d4df9e70809,1974,1047,29/06/2022 15:00:42
kubernetes-client/java,https://github.com/kubernetes-client/java,master,4476140db15d1e5eb57813627937e0ab8d360f13,2414,1048,29/06/2022 14:59:37
liyiorg/weixin-popular,https://github.com/liyiorg/weixin-popular,2.8.x,864994ee4841b08535db3ea6062489663adb672f,2419,1051,29/06/2022 14:59:40
FIRST-Tech-Challenge/SkyStone,https://github.com/FIRST-Tech-Challenge/SkyStone,master,e56ec3754063fa08358969026d83e84a6a9e2fbd,263,1051,29/06/2022 15:00:42
super30admin/DP-1,https://github.com/super30admin/DP-1,master,fb24b51227f35d56388f4be6339ccf9f8f2b3b51,0,1053,29/06/2022 15:02:53
awslabs/aws-sdk-android-samples,https://github.com/awslabs/aws-sdk-android-samples,main,b49b77c279dedda1b03ff0b666f15f6963d371f7,993,1054,29/06/2022 14:59:37
johannilsson/android-pulltorefresh,https://github.com/johannilsson/android-pulltorefresh,master,ccd0c71a4b291a5ad4673081dfbb72877fb3b346,2481,1057,29/06/2022 14:59:37
lucasr/twoway-view,https://github.com/lucasr/twoway-view,master,e563d319c9166a3d039ce43d5f36df67c1e8fc5a,5266,1057,29/06/2022 15:00:42
react-native-webrtc/react-native-webrtc,https://github.com/react-native-webrtc/react-native-webrtc,master,afab827f0ed362d51e8890c2f7c094004945e0d3,3936,1058,29/06/2022 14:59:37
google/cameraview,https://github.com/google/cameraview,master,68947cc1643e7434250e099f38f346eae9c46339,4748,1059,29/06/2022 14:59:37
jetlinks/jetlinks-community,https://github.com/jetlinks/jetlinks-community,master,dcad116f3b738444a7d3c99c2134b705d1a909ba,2949,1059,29/06/2022 14:59:40
LaunchCodeEducation/techjobs-oo,https://github.com/LaunchCodeEducation/techjobs-oo,master,2323fa6a4956a3e39f260d5afc12a0be5d8736fb,1,1061,29/06/2022 14:59:37
koush/ion,https://github.com/koush/ion,master,2e48671fb865e993f714b5ffed16e82aed6d04fb,6306,1063,29/06/2022 14:59:37
se-edu/addressbook-level1,https://github.com/se-edu/addressbook-level1,master,20c37d37f59adba9e7a9b984b12c8610b02524a6,12,1064,29/06/2022 14:59:37
jMonkeyEngine/jmonkeyengine,https://github.com/jMonkeyEngine/jmonkeyengine,master,97e83fbee30cf2b78bb1617ab17a5b6167ae29f4,3048,1064,29/06/2022 14:59:37
rengwuxian/MaterialEditText,https://github.com/rengwuxian/MaterialEditText,master,f6e9fa42213cda552764c2a63f93a1464fa91d04,6118,1065,29/06/2022 15:00:42
Bukkit/Bukkit,https://github.com/Bukkit/Bukkit,master,f210234e59275330f83b994e199c76f6abd41ee7,2195,1072,29/06/2022 14:59:37
getActivity/AndroidProject,https://github.com/getActivity/AndroidProject,master,6ad826bec86fdf784e2d0cf08c082907fa982607,4937,1078,29/06/2022 15:00:42
pardom-zz/ActiveAndroid,https://github.com/pardom-zz/ActiveAndroid,master,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,4714,1079,29/06/2022 15:00:34
google/google-api-java-client-samples,https://github.com/google/google-api-java-client-samples,master,77df77430252f30c7a456a914d3ab3bfdc91ed9a,729,1081,29/06/2022 15:00:34
Jasonchenlijian/FastBle,https://github.com/Jasonchenlijian/FastBle,master,c37ee367e24a6586aee9e184b31ee21c5c208a8c,4617,1081,29/06/2022 15:00:42
google-developer-training/android-advanced,https://github.com/google-developer-training/android-advanced,master,a825ec68a528f5f6de5460f2cc25c6b19ba252ca,1033,1082,29/06/2022 15:00:34
resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,master,6f73a98b99db7a231f0ef022eee6ab19e0531908,8105,1085,29/06/2022 15:00:42
Nightonke/CoCoin,https://github.com/Nightonke/CoCoin,master,5566b054856db7e25cd6b3dd54ccf96461b32699,2754,1086,29/06/2022 15:00:34
sofastack/sofa-rpc,https://github.com/sofastack/sofa-rpc,master,bb7c51b062e49d3032a0a39b113b2ea12afd058c,3571,1088,29/06/2022 14:59:37
spring2go/staffjoy,https://github.com/spring2go/staffjoy,master,4abd53705b1c89daa4313e45cb33aa1ffd5f959f,1715,1088,29/06/2022 14:59:37
jeecgboot/JimuReport,https://github.com/jeecgboot/JimuReport,master,b86d32f73922a0031ee0e9197ee8ec0374e64bbb,3308,1089,29/06/2022 15:00:34
amitshekhariitbhu/RxJava2-Android-Samples,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples,master,30ef1de9b23f8e277b4e48afe2606239f845bd6e,4969,1089,29/06/2022 15:00:40
CatVodTVOfficial/TVBoxOSC,https://github.com/CatVodTVOfficial/TVBoxOSC,main,92edc818eae160adb5e24bd29c4f45f856d9f10e,828,1092,29/06/2022 15:00:40
sarxos/webcam-capture,https://github.com/sarxos/webcam-capture,master,f7b5c7778adb3c6c6df647b227bcc16989960242,1997,1094,29/06/2022 15:00:34
GitLqr/LQRWeChat,https://github.com/GitLqr/LQRWeChat,master,0c0a5e1970fd9454a02a3a2f9a415be2757f99dc,3307,1095,29/06/2022 15:00:34
watabou/pixel-dungeon,https://github.com/watabou/pixel-dungeon,master,ca458a28f053612973d5d6059dae5f6f2ca4fcb7,3063,1097,29/06/2022 15:00:34
davemorrissey/subsampling-scale-image-view,https://github.com/davemorrissey/subsampling-scale-image-view,master,173e421fdbfa971fe8db2d943c1bd758ce679d24,7314,1098,29/06/2022 15:00:40
traex/RippleEffect,https://github.com/traex/RippleEffect,master,df5f9e4456eae8a8e98e2827a3c6f9e7185596e1,4958,1101,29/06/2022 15:00:34
cSploit/android,https://github.com/cSploit/android,develop,3679ca5b40e687c8618d9b9fa58f50164e8168e5,2862,1101,29/06/2022 15:00:34
litesuits/android-common,https://github.com/litesuits/android-common,master,4aa89fdf605c7f9d1f5a50f97212f1d4756450ad,3620,1102,29/06/2022 15:00:40
hustcc/JS-Sorting-Algorithm,https://github.com/hustcc/JS-Sorting-Algorithm,master,f56cfad812d52fc56b65ab0f3bce80ceb4054c88,4716,1105,29/06/2022 14:59:37
luxiaoxun/NettyRpc,https://github.com/luxiaoxun/NettyRpc,master,e7135b3b30bf26d9ae5a41b28582613ff6f43044,2077,1106,29/06/2022 14:59:37
stormzhang/9GAG,https://github.com/stormzhang/9GAG,master,90bedc9fcc74d9e9744760c1266211635654fe1a,2157,1108,29/06/2022 14:59:37
yanzhenjie/AndPermission,https://github.com/yanzhenjie/AndPermission,master,00bedd6a3a939ce6dab22885723699025c63377b,6562,1111,29/06/2022 15:00:34
gabrielf/maven-samples,https://github.com/gabrielf/maven-samples,master,4d47c7d9bd4ca5ea765d78c76020dd71cf133e8b,22,1111,29/06/2022 15:00:42
a466350665/smart-sso,https://github.com/a466350665/smart-sso,master,ed0b9742b1292d471181ab749b9112066d60034c,1852,1116,29/06/2022 14:59:37
wcaquinocursos/tasks-backend,https://github.com/wcaquinocursos/tasks-backend,master,05f161b8ceffe57944429f7a7a521d1310630c3a,11,1118,29/06/2022 14:59:40
Javen205/IJPay,https://github.com/Javen205/IJPay,master,f45166afc830360e7e40e53f53302b90fce60ea5,3898,1118,29/06/2022 15:00:34
hongyangAndroid/Android_Blog_Demos,https://github.com/hongyangAndroid/Android_Blog_Demos,master,48c3575d0c97c8fd740473ea240910a492d2d3b3,1563,1120,29/06/2022 14:59:37
wequick/Small,https://github.com/wequick/Small,master,efac42e8c6edf51705c761f0d4fcf7ae18c36d69,5018,1120,29/06/2022 15:00:34
qos-ch/logback,https://github.com/qos-ch/logback,master,21267c32407f1efe6abe0df7fc0252231786b842,2460,1123,29/06/2022 15:00:40
SpecialCyCi/AndroidResideMenu,https://github.com/SpecialCyCi/AndroidResideMenu,master,eee589e385d148d51c32aad3667fdc30839bb576,2848,1124,29/06/2022 15:00:40
JSQLParser/JSqlParser,https://github.com/JSQLParser/JSqlParser,master,bf8a7db55c82afe5e75cce98f944a88b56af3b5c,3753,1130,29/06/2022 14:59:37
DSpace/DSpace,https://github.com/DSpace/DSpace,main,f32d1ad0b0459b68a1d6f6907f3e3ba0d44e5e47,648,1132,29/06/2022 15:00:34
xcltapestry/XCL-Charts,https://github.com/xcltapestry/XCL-Charts,master,dda6b9ff5816758ec18716fa0c17280422aafb15,3918,1136,29/06/2022 14:59:37
HelloWorld521/Java,https://github.com/HelloWorld521/Java,master,9bd12073568d6a91366268106f06632f0f50321d,2191,1137,29/06/2022 15:00:40
LaunchCodeEducation/techjobs-mvc,https://github.com/LaunchCodeEducation/techjobs-mvc,master,ce4a80c90f54c64c4a159780703fc1b3db7d50bd,3,1138,29/06/2022 15:00:34
cabaletta/baritone,https://github.com/cabaletta/baritone,master,17a2aa42e95453d53a87a32e1bde4596aad1e48d,4565,1141,29/06/2022 15:00:34
apache/iceberg,https://github.com/apache/iceberg,master,31e1ef4548e1d9452154bc92992b74c0ddaece0f,2926,1143,29/06/2022 15:00:40
kiegroup/jbpm,https://github.com/kiegroup/jbpm,main,41a30c636ac5ad6a6c38c3c20c2e95d03dff8593,1361,1145,29/06/2022 15:00:34
SimonVT/android-menudrawer,https://github.com/SimonVT/android-menudrawer,master,59e8d18e109c77d911b8b63232d66d5f0551cf6a,2626,1147,29/06/2022 15:00:34
Vedenin/useful-java-links,https://github.com/Vedenin/useful-java-links,master,7de744638fdefb826bc0b36866c36f4401c08c30,5245,1148,29/06/2022 15:00:34
stacktipslab/Advance-Android-Tutorials,https://github.com/stacktipslab/Advance-Android-Tutorials,master,518ab44f4a873a75bee8fe527951846e9d9fab7e,348,1149,29/06/2022 15:00:40
facebook/stetho,https://github.com/facebook/stetho,main,7c4dc8de4deb28c012b199ef52b9b5c7ad626793,12530,1149,29/06/2022 15:00:40
Clans/FloatingActionButton,https://github.com/Clans/FloatingActionButton,master,d3feaadabb8e4780e8bca330f4f67b94f21e1796,5212,1151,29/06/2022 15:00:34
brianway/springmvc-mybatis-learning,https://github.com/brianway/springmvc-mybatis-learning,master,36c0cddd3ec62bdd3fc33b6e9c5f951fec53f417,2771,1152,29/06/2022 14:59:37
Twitter4J/Twitter4J,https://github.com/Twitter4J/Twitter4J,master,51a7414495d3d4d6f20caa476f672fa5e7fdac7d,2648,1152,29/06/2022 15:00:40
xubinux/xbin-store,https://github.com/xubinux/xbin-store,master,b26c7142eaef948f27e05a8252ea11e5600c4f01,2129,1154,29/06/2022 14:59:37
baichengzhou/SpringMVC-Mybatis-Shiro-redis-0.2,https://github.com/baichengzhou/SpringMVC-Mybatis-Shiro-redis-0.2,master,ce2a2c30a35da487e4bacef441a71bfcca878dfb,1769,1155,29/06/2022 14:59:37
ltsopensource/light-task-scheduler,https://github.com/ltsopensource/light-task-scheduler,master,b61e6ae4320d5bf63d803ed0ccc33894d854539b,2932,1155,29/06/2022 15:00:34
wasabeef/richeditor-android,https://github.com/wasabeef/richeditor-android,master,ce152b910a59c66863baa68b007ac67e6b9de671,5843,1157,29/06/2022 14:59:37
etsy/AndroidStaggeredGrid,https://github.com/etsy/AndroidStaggeredGrid,master,97739f6690a7676b62f0eb1246ae195ac98df4e2,4783,1164,29/06/2022 14:59:37
springframeworkguru/springbootwebapp,https://github.com/springframeworkguru/springbootwebapp,master,afa695b7b1be1e5978320175ea2aaf13be0bd013,461,1170,29/06/2022 14:59:37
githubtraining/hellogitworld,https://github.com/githubtraining/hellogitworld,master,ef7bebf8bdb1919d947afe46ab4b2fb4278039b3,31,1178,29/06/2022 14:59:37
eoecn/android-app,https://github.com/eoecn/android-app,master,79611f31f71492483dcf23733d5c161b8db69038,1184,1195,29/06/2022 14:59:34
spring-cloud/spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,main,399c9ec6b41e36887503feeb025477041a7e7e69,1806,1199,29/06/2022 14:59:34
Ficoxl/JamsMusicPlayer,https://github.com/Ficoxl/JamsMusicPlayer,master,8cec9fe548c59151232fdff08b30aa1833ebce3f,7,1200,29/06/2022 14:59:34
derekoneil/twitter-feed-oke,https://github.com/derekoneil/twitter-feed-oke,master,b480f5d3e2aff7b8ffb6255b5c0da08e8351bd99,13,1204,29/06/2022 14:59:34
journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,master,2a65a6c9732230ab0950ce5dd61b6c980266b471,5137,1206,29/06/2022 14:59:34
testcontainers/testcontainers-java,https://github.com/testcontainers/testcontainers-java,master,3395ceba894b2f58e37524e1df4786f662c4aab5,6087,1211,29/06/2022 14:59:34
gshipley/openshift3mlbparks,https://github.com/gshipley/openshift3mlbparks,master,8820206634aa989ca9644a3eaa7ef017acf0b8b3,41,1217,29/06/2022 14:59:34
pedrovgs/EffectiveAndroidUI,https://github.com/pedrovgs/EffectiveAndroidUI,master,4249edce6180274156e5bcdf21191890f1c3b42c,6040,1223,29/06/2022 14:59:34
FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,2.14,e7ab4559e75c38eae89adcc74b8c54bd053a049f,3075,1225,29/06/2022 14:59:34
forezp/SpringBootLearning,https://github.com/forezp/SpringBootLearning,master,65527095133583ab4969bb9a82866eebc7a99b2a,2128,1230,29/06/2022 14:59:34
RichardWarburton/java-8-lambdas-exercises,https://github.com/RichardWarburton/java-8-lambdas-exercises,master,87fdadf617461dcd22badbd6f69a457e37e1c42f,1712,1232,29/06/2022 14:59:34
rakeshcusat/Code4Reference,https://github.com/rakeshcusat/Code4Reference,master,0eccb86f914c3bff4dd6abfa7223a2c8269640ca,204,1237,29/06/2022 14:59:34
prontera/spring-cloud-rest-tcc,https://github.com/prontera/spring-cloud-rest-tcc,master,20eda7129afe257242d0c29c80837fd42aa516d7,2571,1237,29/06/2022 14:59:34
jeecgboot/jeecg,https://github.com/jeecgboot/jeecg,master,2608008efc47594c8920d4de74f3b3d475c348c2,2063,1238,29/06/2022 14:59:34
zq2599/blog_demos,https://github.com/zq2599/blog_demos,master,70651653bd4358d18cd8031ea9d9a545cb74a543,2527,1238,29/06/2022 14:59:34
LandmarkTechnology/maven-standalone-application,https://github.com/LandmarkTechnology/maven-standalone-application,master,d34301bb6ce52d1ae780902fdf2925aaf97c3652,0,1248,29/06/2022 15:01:38
vinc3m1/RoundedImageView,https://github.com/vinc3m1/RoundedImageView,main,344228d5f8ad7dc6d5e351bd6c86263be7c31eb3,6336,1255,29/06/2022 14:59:34
bobeast/PushPlugin-deprecated,https://github.com/bobeast/PushPlugin-deprecated,master,28e00432280ea36e54f3e4233c3c14bf3d95749e,16,1259,29/06/2022 14:59:34
aritraroy/UltimateAndroidReference,https://github.com/aritraroy/UltimateAndroidReference,master,899e5800ab16b53a7ab2b2f6a8f6664fdfd738b5,7513,1260,29/06/2022 14:59:39
springframeworkguru/spring5-di-demo,https://github.com/springframeworkguru/spring5-di-demo,master,2b7476247d3cff31980a9e917e238049c35d8bbb,34,1261,29/06/2022 14:59:34
anshulc55/Jenkins_Upgradev3,https://github.com/anshulc55/Jenkins_Upgradev3,master,b754f8a9ef715dd4bf2fa5a4a627531e05b4caf7,31,1261,29/06/2022 15:00:34
se-edu/addressbook-level2,https://github.com/se-edu/addressbook-level2,master,157fcf19c6b73289dc4cc7b2dd1152bc2b8e197a,16,1269,29/06/2022 14:59:34
abstrakraft/android_build,https://github.com/abstrakraft/android_build,master,c059bc66e0a5a6f699f54780e3d478ab10ae114b,30,1275,29/06/2022 14:59:34
will-che/flink-recommandSystem-demo,https://github.com/will-che/flink-recommandSystem-demo,master,3aa7e4b95c2627b031ef6c2779802239b074e780,3428,1276,29/06/2022 14:59:34
openaphid/android-flip,https://github.com/openaphid/android-flip,master,fbfbdbe101987525a4959e09e2fa914c5ced5398,2845,1281,29/06/2022 14:59:39
ybq/Android-SpinKit,https://github.com/ybq/Android-SpinKit,master,aa83e4d0a42c76eae15e8b18b79aa2a231cca5f8,8226,1284,29/06/2022 14:59:34
ysc/QuestionAnsweringSystem,https://github.com/ysc/QuestionAnsweringSystem,master,83f43625f1e0c2f4b72ebca7b0d8282fdf77c997,1863,1286,29/06/2022 14:59:34
baoyongzhang/SwipeMenuListView,https://github.com/baoyongzhang/SwipeMenuListView,master,b00e0fe8c2b8d6f08607bfe2ab390c7cee8df274,3517,1286,29/06/2022 15:00:32
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper,master,2140131ec079e21b7e7f05865a3b77913b0d9acc,3699,1289,29/06/2022 14:59:34
widdix/aws-cf-templates,https://github.com/widdix/aws-cf-templates,master,279258fcf9f28ef6aa10c0adc6ea7d0a12e2ffd5,2496,1289,29/06/2022 15:00:32
alibaba/jvm-sandbox,https://github.com/alibaba/jvm-sandbox,master,639aae994600fe429a6d87a24fb10795714bfd3f,4944,1289,29/06/2022 15:00:32
XRecyclerView/XRecyclerView,https://github.com/XRecyclerView/XRecyclerView,master,881c18e09b3db3f04d3c420596b1ef1ec4535e45,5310,1291,29/06/2022 14:59:34
CyanogenMod/android_frameworks_base,https://github.com/CyanogenMod/android_frameworks_base,cm-14.1,9d37d587aa2285513957fb204ce98856eafe797d,619,1296,29/06/2022 14:59:34
in28minutes/spring-master-class,https://github.com/in28minutes/spring-master-class,master,2578f5fa2ef2addd838f37dc8fb25339c7c59488,880,1298,29/06/2022 14:59:39
flyway/flyway,https://github.com/flyway/flyway,master,53aa5c2da6061d4f42a6b86e68df8ba9beb10cb3,6597,1302,29/06/2022 14:59:39
TeamAmaze/AmazeFileManager,https://github.com/TeamAmaze/AmazeFileManager,release/3.8,6eec21ae927e8826a9aff67075d36dae7dc85a1a,3906,1307,29/06/2022 14:59:39
udacity/ud867,https://github.com/udacity/ud867,master,aa6a1338bccfa78f72eb3306eb5d7eeea53627f7,671,1310,29/06/2022 14:59:39
pmd/pmd,https://github.com/pmd/pmd,master,e98d2006df4930d2c9c5b94ac3ef91905cf9709e,3893,1311,29/06/2022 14:59:34
robolectric/robolectric,https://github.com/robolectric/robolectric,master,0aa11e1c9f72ca234efa545e1f3cad31dc9fa2b5,5479,1311,29/06/2022 15:00:32
Nepxion/Discovery,https://github.com/Nepxion/Discovery,6.x.x,b88dd26d87e0683d394c7fab28a242e0a58c9779,4891,1311,29/06/2022 15:00:32
prolificinteractive/material-calendarview,https://github.com/prolificinteractive/material-calendarview,master,04fae8175fd034d0a7131f8cb253cae883a88aa2,5792,1313,29/06/2022 14:59:39
amlcurran/ShowcaseView,https://github.com/amlcurran/ShowcaseView,master,c8db06f8252354fd33564c2e04e49a72593f4322,5586,1316,29/06/2022 15:00:32
tbruyelle/RxPermissions,https://github.com/tbruyelle/RxPermissions,master,fd2b50fe8c11f4c62122d78ed4eda51463ae2fdf,10347,1317,29/06/2022 14:59:39
leolin310148/ShortcutBadger,https://github.com/leolin310148/ShortcutBadger,master,6d4ce808b0a1abe0ac31dc93d46a78ebecdebfbe,7190,1319,29/06/2022 14:59:39
CodingDocs/springboot-guide,https://github.com/CodingDocs/springboot-guide,master,76c018d7d898d61d9ce07a975c0056a36a5f9358,4453,1321,29/06/2022 15:00:32
LaunchCodeEducation/java-exercises,https://github.com/LaunchCodeEducation/java-exercises,master,bbeefd43ab896c6969f290751d1b32dfaa1aaca9,4,1323,29/06/2022 14:59:39
essentials/Essentials,https://github.com/essentials/Essentials,2.x,d36d80933f8f672cd8bb0f210adc23aac10850ea,785,1324,29/06/2022 14:59:39
szerhusenBC/jwt-spring-security-demo,https://github.com/szerhusenBC/jwt-spring-security-demo,master,dcf718c67c0d403f78ee390c23715c3f5e6f5f4c,2909,1325,29/06/2022 15:00:32
ArthurHub/Android-Image-Cropper,https://github.com/ArthurHub/Android-Image-Cropper,master,2a4a425668bfff1329dd5bfb1b80b0829bb4cc67,6116,1331,29/06/2022 15:00:32
