link,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Jacoco, GA Cobertura,GA Javadoc
https://github.com/super30admin/DP-2,,,,,,,,,,,,,,,,,,
https://github.com/bcgit/bc-java,,build.gradle;mail/build.gradle;pg/build.gradle;pkix/build.gradle;prov/build.gradle;settings.gradle;spotbugs.gradle;spotbugs.settings.gradle;spotbugs_settings.gradle;test/build.gradle;tls/build.gradle;util/build.gradle;,.travis.yml;,,,,,build.gradle;,spotbugs.gradle;,build.gradle;mail/build.gradle;pg/build.gradle;pkix/build.gradle;prov/build.gradle;tls/build.gradle;util/build.gradle;,,,,,,,,
https://github.com/niuxdexiaobai/Meizhi,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/jpush/aurora-imui,,Android/chatinput/android-release-aar.gradle;Android/chatinput/build.gradle;Android/messagelist/android-release-aar.gradle;Android/messagelist/build.gradle;Android/sample/build.gradle;Android/sample/exampleui/build.gradle;Android/sample/settings.gradle;Android/sample/tools/script-git-version.gradle;ReactNative/android/build.gradle;ReactNative/sample/android/app/build.gradle;ReactNative/sample/android/build.gradle;ReactNative/sample/android/settings.gradle;ReactNative/sample/android/tools/script-git-version.gradle;ReactNative_JS/example/android/app/build.gradle;ReactNative_JS/example/android/build.gradle;ReactNative_JS/example/android/settings.gradle;,,,,,,,,Android/chatinput/android-release-aar.gradle;Android/messagelist/android-release-aar.gradle;Android/sample/build.gradle;ReactNative/sample/android/build.gradle;,,,,,,,,
https://github.com/super30admin/Array-2,,,,,,,,,,,,,,,,,,
https://github.com/mercyblitz/segmentfault-lessons,spring-boot/lesson-1/spring-boot-lesson-1/pom.xml;spring-boot/lesson-10/spring-boot-lesson-10/pom.xml;spring-boot/lesson-11/spring-boot-lesson-11/pom.xml;spring-boot/lesson-12/spring-boot-lesson-12/pom.xml;spring-boot/lesson-13/spring-boot-lesson-13-async/pom.xml;spring-boot/lesson-13/spring-boot-lesson-13/pom.xml;spring-boot/lesson-14/spring-boot-lesson-14-plus/pom.xml;spring-boot/lesson-14/spring-boot-lesson-14/pom.xml;spring-boot/lesson-15/spring-boot-lesson-15/pom.xml;spring-boot/lesson-16/spring-boot-lesson-16/pom.xml;spring-boot/lesson-17/spring-boot-lesson-17/pom.xml;spring-boot/lesson-18/spring-boot-lesson-18/pom.xml;spring-boot/lesson-19/spring-boot-lesson-19/pom.xml;spring-boot/lesson-20/spring-boot-lesson-20/pom.xml;spring-boot/lesson-3/spring-boot-lesson3/pom.xml;spring-boot/lesson-4/spring-boot-lesson4/pom.xml;spring-boot/lesson-5/spring-boot-lesson-5/pom.xml;spring-boot/lesson-6/spring-boot-lesson-6/pom.xml;spring-boot/lesson-7/spring-boot-lesson-7/pom.xml;spring-boot/lesson-8/spring-boot-lesson-8/pom.xml;spring-boot/lesson-9/spring-boot-lesson-9/pom.xml;spring-cloud/lesson-1/spring-cloud-lesson-1/pom.xml;spring-cloud/lesson-10/spring-cloud-lesson-10/config-server/pom.xml;spring-cloud/lesson-10/spring-cloud-lesson-10/eureka-server/pom.xml;spring-cloud/lesson-10/spring-cloud-lesson-10/hystrix-dashboard/pom.xml;spring-cloud/lesson-10/spring-cloud-lesson-10/pom.xml;spring-cloud/lesson-10/spring-cloud-lesson-10/user-api/pom.xml;spring-cloud/lesson-10/spring-cloud-lesson-10/user-service-client/pom.xml;spring-cloud/lesson-10/spring-cloud-lesson-10/user-service-provider/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/config-server/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/eureka-server/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/hystrix-dashboard/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/user-api/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/user-service-client/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/user-service-provider/pom.xml;spring-cloud/lesson-11/spring-cloud-lesson-11/zuul-proxy/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/config-server/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/eureka-server/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/hystrix-dashboard/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/user-api/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/user-service-client/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/user-service-provider/pom.xml;spring-cloud/lesson-12/spring-cloud-lesson-12/zuul-proxy/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/config-server/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/eureka-server/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/hystrix-dashboard/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/stream-binder-activemq/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/user-api/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/user-service-client/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/user-service-provider/pom.xml;spring-cloud/lesson-13/spring-cloud-lesson-13/zuul-proxy/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/config-server/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/eureka-server/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/hystrix-dashboard/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/spring-event-demo/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/stream-binder-activemq/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/user-api/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/user-service-client/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/user-service-provider/pom.xml;spring-cloud/lesson-14/spring-cloud-lesson-14/zuul-proxy/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/config-server/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/eureka-server/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/hystrix-dashboard/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/spring-event-demo/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/stream-binder-activemq/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/user-api/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/user-service-client/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/user-service-provider/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/zipkin-server/pom.xml;spring-cloud/lesson-15/spring-cloud-lesson-15/zuul-proxy/pom.xml;spring-cloud/lesson-2/spring-cloud-lesson-2/pom.xml;spring-cloud/lesson-3/spring-cloud-lesson-3-config-client/pom.xml;spring-cloud/lesson-3/spring-cloud-lesson-3-config-server/pom.xml;spring-cloud/lesson-4/spring-cloud-lesson-4-config-server/pom.xml;spring-cloud/lesson-4/spring-cloud-lesson-4-eureka-client/pom.xml;spring-cloud/lesson-4/spring-cloud-lesson-4-eureka-server/pom.xml;spring-cloud/lesson-5/spring-cloud-lesson-5-consul-client/pom.xml;spring-cloud/lesson-5/spring-cloud-lesson-5-eureka-client/pom.xml;spring-cloud/lesson-5/spring-cloud-lesson-5-eureka-server/pom.xml;spring-cloud/lesson-6/spring-cloud-lesson-6-eureka-server/pom.xml;spring-cloud/lesson-6/spring-cloud-lesson-6-service-provider/pom.xml;spring-cloud/lesson-6/spring-cloud-lesson-6/pom.xml;spring-cloud/lesson-7/spring-cloud-lesson-7/pom.xml;spring-cloud/lesson-7/spring-cloud-lesson-7/user-api/pom.xml;spring-cloud/lesson-7/spring-cloud-lesson-7/user-ribbon-client/pom.xml;spring-cloud/lesson-7/spring-cloud-lesson-7/user-service-provider/pom.xml;spring-cloud/lesson-8/spring-cloud-lesson-8/hystrix-dashboard/pom.xml;spring-cloud/lesson-8/spring-cloud-lesson-8/pom.xml;spring-cloud/lesson-8/spring-cloud-lesson-8/user-api/pom.xml;spring-cloud/lesson-8/spring-cloud-lesson-8/user-ribbon-client/pom.xml;spring-cloud/lesson-8/spring-cloud-lesson-8/user-service-provider/pom.xml;spring-cloud/lesson-8/spring-cloud-lesson-8/web/pom.xml;spring-cloud/lesson-9/spring-cloud-lesson-9/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-1/lesson-2/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-1/lesson-3/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-1/lesson-4/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-1/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-2/lesson-1/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-2/lesson-2/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-2/lesson-3/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-2/lesson-4/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-2/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-3/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-3/stage-3-lesson-1/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-3/stage-3-lesson-2/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-3/stage-3-lesson-3/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-3/stage-3-lesson-4/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-4/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-4/stage-4-lesson-1/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-4/stage-4-lesson-2/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-4/stage-4-lesson-3/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-5/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-5/stage-5-lesson-1/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-7/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-7/stage-7-lesson-1/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-7/stage-7-lesson-2/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-7/stage-7-lesson-3/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-7/stage-7-lesson-4/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-8/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-8/stage-8-lesson-1/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-8/stage-8-lesson-2/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-8/stage-8-lesson-3/pom.xml;「一入 Java 深似海 」/代码/segmentfault/deep-in-java/stage-8/stage-8-lesson-4/pom.xml;,,,,,,,,,,,,,,,,,
https://github.com/smeise/Sunshine,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/confluentinc/schema-registry,avro-converter/pom.xml;avro-data/pom.xml;avro-serde/pom.xml;avro-serializer/pom.xml;benchmark/pom.xml;client-console-scripts/pom.xml;client/pom.xml;core/pom.xml;json-schema-converter/pom.xml;json-schema-provider/pom.xml;json-schema-serde/pom.xml;json-schema-serializer/pom.xml;json-serializer/pom.xml;maven-plugin/pom.xml;package-kafka-serde-tools/pom.xml;package-schema-registry/pom.xml;pom.xml;protobuf-converter/pom.xml;protobuf-provider/pom.xml;protobuf-serde/pom.xml;protobuf-serializer/pom.xml;protobuf-types/pom.xml;schema-converter/pom.xml;schema-registry-console-scripts/pom.xml;schema-serializer/pom.xml;,,,,,,,,,,,,,,,,,
https://github.com/super30admin/Two-Pointers-1,,,,,,,,,,,,,,,,,,
https://github.com/youlookwhat/DesignPattern,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/LaunchCodeEducation/cheese-mvc-persistent,,build.gradle;,,,,,,,,,,,,,,,,
https://github.com/HenrikDA/blynk-server,client/pom.xml;common/pom.xml;integration-tests/pom.xml;pom.xml;server/pom.xml;server/push-notifications-android/pom.xml;server/push-notifications-ios/pom.xml;server/tcp-server/pom.xml;server/twitter/pom.xml;,,.travis.yml;,,,,,,,,,,,,,,,
https://github.com/next-step/java-baseball-precourse,,build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/SpringCloud/spring-cloud-code,ch10-1/ch10-1-common/pom.xml;ch10-1/ch10-1-config-server/pom.xml;ch10-1/ch10-1-data-service/pom.xml;ch10-1/ch10-1-eureka-server/pom.xml;ch10-1/ch10-1-hystrix-dashboard/pom.xml;ch10-1/ch10-1-user-service/pom.xml;ch10-1/ch10-1-zuul-server/pom.xml;ch10-1/pom.xml;ch11-1/ch11-1-config-client/pom.xml;ch11-1/ch11-1-config-server/pom.xml;ch11-1/pom.xml;ch11-2/ch11-2-config-client-refresh/pom.xml;ch11-2/ch11-2-config-server/pom.xml;ch11-2/pom.xml;ch11-3/ch11-3-config-client-bus-refresh-second/pom.xml;ch11-3/ch11-3-config-client-bus-refresh/pom.xml;ch11-3/ch11-3-config-server-bus/pom.xml;ch11-3/pom.xml;ch12-1/ch12-1-config-client-placeholders/pom.xml;ch12-1/ch12-1-config-server-placeholders/pom.xml;ch12-1/pom.xml;ch12-10/ch12-10-apollo-build-script/pom.xml;ch12-10/ch12-10-config-client-apollo/pom.xml;ch12-10/ch12-10-config-client-apollo2/pom.xml;ch12-10/ch12-10-eureka-server/pom.xml;ch12-10/ch12-10-gateway-zuul-apollo/pom.xml;ch12-10/pom.xml;ch12-2/ch12-2-config-client-multiple-repositories/pom.xml;ch12-2/ch12-2-config-server-multiple-repositories/pom.xml;ch12-2/pom.xml;ch12-3/ch12-3-config-client-db/pom.xml;ch12-3/ch12-3-config-server-db/pom.xml;ch12-3/pom.xml;ch12-4/ch12-4-config-client-mongodb/pom.xml;ch12-4/ch12-4-config-server-mongodb/pom.xml;ch12-4/pom.xml;ch12-5/ch12-5-config-client-auto-refresh/pom.xml;ch12-5/ch12-5-config-client-refresh-autoconfig/pom.xml;ch12-5/ch12-5-config-server/pom.xml;ch12-5/pom.xml;ch12-6/ch12-6-config-client-fallback-autoconfig/pom.xml;ch12-6/ch12-6-config-client-fallback/pom.xml;ch12-6/ch12-6-config-server/pom.xml;ch12-6/pom.xml;ch12-7/ch12-7-config-client-auth-jwt/pom.xml;ch12-7/ch12-7-config-client-jwt/pom.xml;ch12-7/ch12-7-config-server-auth-jwt/pom.xml;ch12-7/pom.xml;ch12-8/ch12-8-config-client-high-availability-autoconfig/pom.xml;ch12-8/ch12-8-config-client-high-availability/pom.xml;ch12-8/ch12-8-config-server/pom.xml;ch12-8/pom.xml;ch12-9/ch12-9-config-client/pom.xml;ch12-9/ch12-9-config-server-high-availability/pom.xml;ch12-9/ch12-9-eureka-server/pom.xml;ch12-9/pom.xml;ch13-1/ch13-1-consul-config/pom.xml;ch13-1/ch13-1-consul-consumer/pom.xml;ch13-1/ch13-1-consul-provider/pom.xml;ch13-1/pom.xml;ch14-1/ch14-1-consul-register/pom.xml;ch14-1/pom.xml;ch14-2/ch14-2-consul-consumer-discoveryclient/pom.xml;ch14-2/ch14-2-consul-consumer-ribbon/pom.xml;ch14-2/ch14-2-consul-provider-tag-1/pom.xml;ch14-2/ch14-2-consul-provider-tag-2/pom.xml;ch14-2/ch14-2-cosul-provider-tag-1/pom.xml;ch14-2/pom.xml;ch14-3/ch14-3-consul-config-customize/pom.xml;ch14-3/pom.xml;ch14-4/ch14-4-consul-override-consumer/pom.xml;ch14-4/ch14-4-consul-override-provider-tag1/pom.xml;ch14-4/ch14-4-consul-override-provider-tag2/pom.xml;ch14-4/pom.xml;ch14-5/ch14-5-consul-override-consumer-new/pom.xml;ch14-5/ch14-5-consul-override-consumer/pom.xml;ch14-5/ch14-5-consul-provider1/pom.xml;ch14-5/ch14-5-consul-provider2/pom.xml;ch14-5/pom.xml;ch15-1/ch15-1-client-service/pom.xml;ch15-1/ch15-1-core-service/pom.xml;ch15-1/ch15-1-eureka-service/pom.xml;ch15-1/ch15-1-gateway/pom.xml;ch15-1/ch15-1-provider-service/pom.xml;ch15-1/pom.xml;ch16-1/ch16-1-sleuth-consumer/pom.xml;ch16-1/ch16-1-sleuth-provider/pom.xml;ch16-1/pom.xml;ch16-2/ch16-2-sleuth-consumer/pom.xml;ch16-2/ch16-2-sleuth-provider/pom.xml;ch16-2/pom.xml;ch16-3/ch16-3-eureka-server-skywalking/pom.xml;ch16-3/ch16-3-script/pom.xml;ch16-3/ch16-3-service-a/pom.xml;ch16-3/ch16-3-service-b/pom.xml;ch16-3/ch16-3-zuul-skywalking/pom.xml;ch16-3/pom.xml;ch17-1/ch17-1-1-gateway/pom.xml;ch17-1/ch17-1-2-gateway/pom.xml;ch17-1/pom.xml;ch17-2/ch17-2-1-gateway/pom.xml;ch17-2/ch17-2-2-gateway/pom.xml;ch17-2/ch17-2-3-gateway/pom.xml;ch17-2/ch17-2-4-gateway/pom.xml;ch17-2/ch17-2-5-gateway/pom.xml;ch17-2/ch17-2-6-gateway/pom.xml;ch17-2/ch17-2-7-gateway/pom.xml;ch17-2/ch17-2-8-gateway/pom.xml;ch17-2/ch17-2-9-gateway/pom.xml;ch17-2/ch17-2-service/pom.xml;ch17-2/pom.xml;ch17-3/ch17-3-1-gateway/pom.xml;ch17-3/ch17-3-2-gateway/pom.xml;ch17-3/ch17-3-3-gateway/pom.xml;ch17-3/ch17-3-4-gateway/pom.xml;ch17-3/ch17-3-5-gateway/pom.xml;ch17-3/ch17-3-6-gateway/pom.xml;ch17-3/ch17-3-7-gateway/pom.xml;ch17-3/ch17-3-service/pom.xml;ch17-3/pom.xml;ch18-1/ch18-1-consumer/pom.xml;ch18-1/ch18-1-eureka/pom.xml;ch18-1/ch18-1-gateway/pom.xml;ch18-1/ch18-1-provider/pom.xml;ch18-1/pom.xml;ch18-2/ch18-2-gateway/pom.xml;ch18-2/ch18-2-provider/pom.xml;ch18-2/pom.xml;ch18-3/ch18-3-gateway/pom.xml;ch18-3/ch18-3-provider/pom.xml;ch18-3/pom.xml;ch18-4/ch18-4-eureka/pom.xml;ch18-4/ch18-4-gateway-https/pom.xml;ch18-4/ch18-4-service-a/pom.xml;ch18-4/ch18-4-service-b/pom.xml;ch18-4/pom.xml;ch18-5/ch18-5-eureka/pom.xml;ch18-5/ch18-5-gateway/pom.xml;ch18-5/ch18-5-service/pom.xml;ch18-5/pom.xml;ch18-6/ch18-6-1-gateway/pom.xml;ch18-6/ch18-6-2-gateway/pom.xml;ch18-6/ch18-6-3-gateway/pom.xml;ch18-6/ch18-6-provider/pom.xml;ch18-6/pom.xml;ch18-7/ch18-7-gateway/pom.xml;ch18-7/pom.xml;ch18-8/ch18-8-gateway/pom.xml;ch18-8/ch18-8-uaa/pom.xml;ch18-8/pom.xml;ch19-1/pom.xml;ch19-2/grpc-lib-1/pom.xml;ch19-2/grpc-simple-client/pom.xml;ch19-2/grpc-simple-server/pom.xml;ch19-2/pom.xml;ch2-1/ch2-1-eureka-client/pom.xml;ch2-1/ch2-1-eureka-server/pom.xml;ch2-1/pom.xml;ch20/cloud-eureka-server/pom.xml;ch20/cloud-grpc-client/pom.xml;ch20/cloud-grpc-server/pom.xml;ch20/grpc-lib/pom.xml;ch20/pom.xml;ch21-1/ch21-1-discovery-console/pom.xml;ch21-1/ch21-1-eureka-server/pom.xml;ch21-1/ch21-1-original-service/pom.xml;ch21-1/ch21-1-zuul-server/pom.xml;ch21-1/pom.xml;ch22-1/ch22-1-3-jdk8-docker/pom.xml;ch22-1/ch22-1-4-jdk10-docker/pom.xml;ch22-1/pom.xml;ch22-2/ch22-2-1-config-server/pom.xml;ch22-2/ch22-2-2-eureka-server/pom.xml;ch22-2/ch22-2-3-gateway/pom.xml;ch22-2/ch22-2-4-turbine/pom.xml;ch22-2/ch22-2-5-spring-admin/pom.xml;ch22-2/ch22-2-6-biz-service/pom.xml;ch22-2/pom.xml;ch22-3/ch22-3-2-example-service/pom.xml;ch22-3/ch22-3-3-example-service/pom.xml;ch22-3/pom.xml;ch23-1/demo-consumer/pom.xml;ch23-1/demo-provider/pom.xml;ch23-1/dubbo-provider-api/pom.xml;ch23-1/pom.xml;ch23-2/demo-dubbo-consumer/pom.xml;ch23-2/demo-dubbo-provider-api/pom.xml;ch23-2/demo-dubbo-provider/pom.xml;ch23-2/eureka-server/pom.xml;ch23-2/pom.xml;ch24/ch24-jta-atomikos/pom.xml;ch24/ch24-saga-servicecomb/alpha-server/pom.xml;ch24/ch24-saga-servicecomb/omega-inventory-service/pom.xml;ch24/ch24-saga-servicecomb/omega-order-service/pom.xml;ch24/ch24-saga-servicecomb/pom.xml;ch24/ch24-saga-servicecomb/saga-servicecomb-example/pom.xml;ch24/ch24-tcc-rest/inventory-service/pom.xml;ch24/ch24-tcc-rest/order-service/pom.xml;ch24/ch24-tcc-rest/pom.xml;ch24/ch24-tcc-rest/tcc-coordinator-atomikos/pom.xml;ch24/ch24-tcc-rest/tcc-coordinator-example/pom.xml;ch24/ch24-tcc-rest/tcc-rest-participant-api/pom.xml;ch24/pom.xml;ch25/crm-sales-app/pom.xml;ch25/crm-sales-client/pom.xml;ch25/crm-sales-consumer/pom.xml;ch25/crm-sales-domain/pom.xml;ch25/crm-sales-infrastructure/pom.xml;ch25/crm-sales-start/pom.xml;ch25/pom.xml;ch3-1/ch3-1-config-server/pom.xml;ch3-1/ch3-1-eureka-client/pom.xml;ch3-1/ch3-1-eureka-server/pom.xml;ch3-1/pom.xml;ch3-2/ch3-2-eureka-client/pom.xml;ch3-2/ch3-2-eureka-server/pom.xml;ch3-2/ch3-2-zuul-gateway/pom.xml;ch3-2/pom.xml;ch3-3/ch3-3-eureka-client/pom.xml;ch3-3/ch3-3-eureka-server/pom.xml;ch3-3/ch3-3-zuul-gateway/pom.xml;ch3-3/pom.xml;ch3-4/ch3-4-eureka-client/pom.xml;ch3-4/ch3-4-eureka-server/pom.xml;ch3-4/pom.xml;ch3-5/ch3-5-eureka-client/pom.xml;ch3-5/ch3-5-eureka-server/pom.xml;ch3-5/pom.xml;ch4-1/ch4-1-gzip/pom.xml;ch4-1/ch4-1-hello/pom.xml;ch4-1/pom.xml;ch4-2/ch4-2-consumer/pom.xml;ch4-2/ch4-2-eureka-server/pom.xml;ch4-2/ch4-2-provider/pom.xml;ch4-2/pom.xml;ch4-3/ch4-3-httpclient/pom.xml;ch4-3/ch4-3-okhttp/pom.xml;ch4-3/pom.xml;ch4-4/ch4-4-eureka-server/pom.xml;ch4-4/ch4-4-feign-file-server/pom.xml;ch4-4/ch4-4-feign-upload-client/pom.xml;ch4-4/pom.xml;ch4-5/ch4-5-consumer/pom.xml;ch4-5/ch4-5-eureka-server/pom.xml;ch4-5/ch4-5-provider/pom.xml;ch4-5/pom.xml;ch4-6/ch4-6-consumer/pom.xml;ch4-6/ch4-6-eureka-server/pom.xml;ch4-6/ch4-6-provider-client/pom.xml;ch4-6/ch4-6-provider/pom.xml;ch4-6/pom.xml;ch5-1/ch5-1-client-a/pom.xml;ch5-1/ch5-1-eureka-server/pom.xml;ch5-1/ch5-1-ribbon-loadbalancer/pom.xml;ch5-1/pom.xml;ch5-2/ch5-2-client-a/pom.xml;ch5-2/ch5-2-eureka-server/pom.xml;ch5-2/ch5-2-ribbon-loadbalancer/pom.xml;ch5-2/pom.xml;ch6-1/ch6-1-client-service/pom.xml;ch6-1/ch6-1-eureka-server/pom.xml;ch6-1/pom.xml;ch6-2/ch6-2-consumer-service/pom.xml;ch6-2/ch6-2-eureka-server/pom.xml;ch6-2/ch6-2-provider-service/pom.xml;ch6-2/pom.xml;ch6-3/ch6-3-eureka-server/pom.xml;ch6-3/ch6-3-hello-service/pom.xml;ch6-3/ch6-3-hystrix-dashboard/pom.xml;ch6-3/ch6-3-hystrix-exception-service/pom.xml;ch6-3/ch6-3-provider-service/pom.xml;ch6-3/ch6-3-turbine/pom.xml;ch6-3/pom.xml;ch6-4/ch6-4-collapsing/pom.xml;ch6-4/ch6-4-eureka-server/pom.xml;ch6-4/ch6-4-hystrix-cache/pom.xml;ch6-4/ch6-4-hystrix-thread-context/pom.xml;ch6-4/ch6-4-provider-service/pom.xml;ch6-4/pom.xml;ch7-1/ch7-1-client-a/pom.xml;ch7-1/ch7-1-eureka-server/pom.xml;ch7-1/ch7-1-zuul-server/pom.xml;ch7-1/pom.xml;ch7-2/ch7-2-client-a/pom.xml;ch7-2/ch7-2-eureka-server/pom.xml;ch7-2/ch7-2-zuul-server/pom.xml;ch7-2/pom.xml;ch7-3/ch7-3-client-a/pom.xml;ch7-3/ch7-3-client-b/pom.xml;ch7-3/ch7-3-eureka-server/pom.xml;ch7-3/ch7-3-zuul-server/pom.xml;ch7-3/pom.xml;ch8-1/ch8-1-client-a/pom.xml;ch8-1/ch8-1-eureka-server/pom.xml;ch8-1/ch8-1-zuul-server/pom.xml;ch8-1/pom.xml;ch8-2/ch8-2-auth-server/pom.xml;ch8-2/ch8-2-client-a/pom.xml;ch8-2/ch8-2-eureka-server/pom.xml;ch8-2/ch8-2-zuul-server/pom.xml;ch8-2/pom.xml;ch8-3/ch8-3-client-a/pom.xml;ch8-3/ch8-3-eureka-server/pom.xml;ch8-3/ch8-3-zuul-server/pom.xml;ch8-3/pom.xml;ch8-4/ch8-4-client-a/pom.xml;ch8-4/ch8-4-eureka-server/pom.xml;ch8-4/ch8-4-zuul-server/pom.xml;ch8-4/pom.xml;ch8-5/ch8-5-client-a/pom.xml;ch8-5/ch8-5-eureka-server/pom.xml;ch8-5/ch8-5-zuul-server/pom.xml;ch8-5/pom.xml;ch8-6/ch8-6-eureka-server/pom.xml;ch8-6/ch8-6-zuul-server/pom.xml;ch8-6/pom.xml;ch8-7/ch8-7-client-a/pom.xml;ch8-7/ch8-7-eureka-server/pom.xml;ch8-7/ch8-7-zuul-server/pom.xml;ch8-7/pom.xml;pom.xml;,,,,,,,,,,,,,,,,,
https://github.com/k0shk0sh/FastHub,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,
https://github.com/Tencent/GT,,android/GTDemo/app/build.gradle;android/GTDemo/build.gradle;android/GTDemo/settings.gradle;android/GT_APP/app/build.gradle;android/GT_APP/build.gradle;android/GT_APP/datatool/build.gradle;android/GT_APP/settings.gradle;android/GT_SDK/build.gradle;android/GT_SDK/gtrsdk/build.gradle;android/GT_SDK/settings.gradle;android/GT_SDK/yhook/build.gradle;,,,,,,,,,,,,,,,,
https://github.com/jiangqqlmj/FastDev4Android,Volley/pom.xml;,ViewPagerIndicator/build.gradle;Volley/build.gradle;Volley/rules.gradle;app/build.gradle;build.gradle;fdv_okhttp/build.gradle;settings.gradle;,,,Volley/pom.xml;,,,,,,,,,,,,,
https://github.com/magnayn/Hudson-GIT-plugin,pom.xml;,,,,,,,,,,,,,,,,,
